hhid,region,urbrur,hhsize,land_ownership,land_area,landcul,landless,TLU_total,thhagasset,hhdurval,wealth,wealth_urb,wealth_rur,femhead,agehead,hhlabor,flabor,flaborshare,educadult,educhead,d_mobile,d_computer,d_internet,electricity,ownhome,distprschool,distsecschool,disthealth,distbus,distroad,distbank,distpost,agrassetNT,agrassetT,pcexpusd,exppcday,hhdurvalimp_tech,MVadoption,mixed_crop,erosion,anti_erosion,shock_1,shock_2,shock_3,shock_4,shock_5,shock_6,shock_7,shock_8,shock_9,shock_10,shock_11,shock_12,shock_13,shock_14,shock_15,shock_16,shock_17,shock_18,shock_19,m_10km,m_15km,m_20km,food_insecur,dummy_erosion,distextension_servoffice,distperiodic_market,distpermanent_market,dcrop_prod,rainfall2,rainfall3,distrib_rainfall3,length_heatperiod2,length_heatperiod3,more_drought1,more_floods1,delay_rainy_season1,earlierend_rainy_season1,pl,poor,dsmall,l1_precip_z,precip_z_neg,precip_z_pos,precip_z_low,precip_z_high,precip_z_low_yrbefore,precip_z_high_yrbefore,precip_z_neg_yrbefore,precip_z_pos_yrbefore,extra_temp_max29,l1_extra_temp29,modern_inputs_1,ln_farmsize,ln_areacultiv,ln_educ,ageheadsqure,logage,logagehead2,ln_hhsize,ln_distextension_servoffice,ln_distpermanent_market,ln_total_livstocksize,tractor,cooperative,field_help,irrig_programme,dum_cropresid,dum_organ_fert,dum_inorgan_fert,dum_subjective_neg_affect,sandy_soil,loamy_soil,clay_soil,hill_topog,plain_topog,gentleslope_topog,steepslope_topog,valley_topog,modern_inputs
1209,1,2,9,0,.54360002,0,1,0,274100,373000,-.48294926,0,-.21884181,0,56,1,1,1,9,0,1,0,0,0,1,130,80,10,130,40,130,130,11,1,587.20477,1.6087801,373000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17774,35616,0,0,80,30,80,1,1,0,1,0,1,1,0,1,1,176621.91,0,1,-.24415798,1,0,0,0,0,0,1,0,153.1817,155.37019,1,.43411738,0,0,3136,4.0430512,8.0510225,2.3025851,4.3944492,4.3944492,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1
1210,1,2,7,1,.79690003,.79690003,0,1.1,126000,1193000,.020634983,0,.44724342,0,39,1,1,1,0,0,1,0,0,0,1,80,80,80,80,80,50,80,3,1,365.97031,1.0026584,343000,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17774,35616,0,0,80,50,50,1,1,0,1,0,1,1,0,0,1,182635.2,0,1,1.2932822,0,1,0,0,0,1,0,1,157.44553,156.51361,0,.58606297,.58606297,0,1521,3.6888795,7.3277807,2.0794415,4.3944492,3.9318256,.74193734,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1210,1,2,7,0,1.0006,0,1,2.3,208500,4625500,1.9665034,0,6.7619305,0,42,1,1,1,0,0,1,0,0,0,1,130,80,10,130,40,130,130,6,2,757.0946,2.0742319,1150500,3,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17774,35616,0,0,80,30,80,1,0,1,0,0,1,1,0,1,1,176621.91,0,1,-.24415798,1,0,0,0,0,0,1,0,153.1817,155.37019,1,.69344711,0,0,1764,3.7612002,7.4759059,2.0794415,4.3944492,4.3944492,1.1939224,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1
1211,1,2,5,1,.6516,.6516,0,1.6,143500,860000,-.059668902,0,.36834443,0,40,1,1,1,0,0,0,0,0,0,1,80,80,80,80,80,50,80,3,1,591.86774,1.6215554,350000,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17774,35616,0,1,80,50,50,1,0,1,1,0,1,1,0,0,1,182635.2,0,1,1.2932822,0,1,0,0,0,1,0,1,157.44553,156.51361,0,.50174451,.50174451,0,1600,3.713572,7.3783836,1.7917595,4.3944492,3.9318256,.95551145,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1211,1,2,5,0,.4109,0,1,1.4,153100,1052000,-.41303626,0,-.12802191,0,43,1,1,1,0,0,1,0,0,0,1,130,80,10,130,40,130,130,5,1,803.05402,2.2001481,712000,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17774,35616,0,0,80,30,80,1,0,0,0,0,0,1,1,1,1,176621.91,0,1,-.24415798,1,0,0,0,0,0,1,0,153.1817,155.37019,1,.34422779,0,0,1849,3.7841897,7.5229411,1.7917595,4.3944492,4.3944492,.87546873,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1
1212,1,2,7,1,.55000001,.55000001,0,1.1,98750,1232500,.020634983,0,.44724342,0,40,1,1,1,12,12,1,0,0,0,1,80,80,80,80,80,50,80,2,1,488.37103,1.3380028,382500,1,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17774,35616,0,1,80,50,50,1,1,0,0,0,0,1,0,1,1,182635.2,0,1,1.2932822,0,1,0,0,0,1,0,1,157.44553,156.51361,1,.43825495,.43825495,2.5649493,1600,3.713572,7.3783836,2.0794415,4.3944492,3.9318256,.74193734,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1
1212,1,2,7,0,.48089999,0,1,.90000004,172000,355000,-.48294926,0,-.21884181,0,43,1,1,1,12,12,0,0,0,0,1,130,80,10,130,40,130,130,6,1,390.07733,1.068705,355000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17774,35616,0,0,80,30,80,0,1,0,1,0,1,1,0,1,1,176621.91,0,1,-.24415798,1,0,0,0,0,0,1,0,153.1817,155.37019,1,.39265001,0,2.5649493,1849,3.7841897,7.5229411,2.0794415,4.3944492,4.3944492,.64185393,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1213,1,2,12,1,.84610003,.84610003,0,7.4499998,99500,3425000,-.20498559,0,-.084877066,0,55,1,1,1,0,0,1,0,0,0,1,80,80,80,80,80,50,80,2,1,350.74469,.96094435,2405000,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17774,35616,0,1,80,50,50,1,1,0,0,0,0,1,0,1,1,182635.2,0,1,1.2932822,0,1,0,0,0,1,0,1,157.44553,156.51361,0,.61307532,.61307532,0,3025,4.0253515,8.0149965,2.5649493,4.3944492,3.9318256,2.1341665,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1213,1,2,10,1,.36050001,.185,0,3.45,181650,863000,-.24184576,0,-.067890562,0,58,1,1,1,9,0,1,0,0,0,1,130,80,10,130,40,130,130,6,1,642.6662,1.7607293,523000,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17774,35616,0,0,80,30,80,1,0,0,0,0,1,1,0,1,1,176621.91,0,1,-.24415798,1,0,0,0,0,0,1,0,153.1817,155.37019,1,.3078523,.16974278,0,3364,4.0775375,8.1211834,2.3978953,4.3944492,4.3944492,1.4929041,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1
1214,1,2,13,0,1.1439999,0,1,.69999999,87000,2072000,-.1616206,0,.015362929,0,51,1,1,1,11.25,0,1,0,0,0,1,80,80,80,80,80,50,80,3,0,423.18771,1.1594183,712000,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,17774,35616,0,1,80,50,50,1,1,0,1,0,1,1,0,1,1,182635.2,0,1,1.2932822,0,1,0,0,0,1,0,1,157.44553,156.51361,0,.7626732,0,0,2601,3.9512436,7.8640356,2.6390574,4.3944492,3.9318256,.53062826,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1214,1,2,11,0,.52770001,0,1,2.2,201000,703000,-.41851774,0,-.16434118,0,54,1,1,1,10.5,0,1,0,0,0,0,130,80,10,130,40,130,130,6,1,464.96506,1.2738769,363000,3,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17774,35616,1,0,80,30,80,1,0,1,0,0,0,1,0,1,1,176621.91,0,1,-.24415798,1,0,0,0,0,0,1,0,153.1817,155.37019,1,.42376333,0,0,2916,4.0073333,7.9783111,2.4849067,4.3944492,4.3944492,1.1631508,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
1216,1,2,2,0,.4296,0,1,.60000002,86750,2074000,.22493243,0,.62403327,0,34,1,1,1,9,9,0,0,0,0,1,80,80,80,80,80,50,80,3,0,,,1224000,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,17774,35616,0,1,80,50,50,0,1,0,0,0,0,1,0,1,1,182635.2,0,1,1.2932822,0,1,0,0,0,1,0,1,157.44553,156.51361,0,.3573947,0,2.3025851,1156,3.5553482,7.0535855,1.0986123,4.3944492,3.9318256,.47000363,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
1216,1,2,4,1,.45930001,.2067,0,2.4000001,180500,377000,-.48294926,0,-.21884181,0,39,1,1,1,10,9,1,0,0,0,1,130,80,10,130,40,130,130,5,1,675.38873,1.8503801,377000,3,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17774,35616,0,0,80,30,80,1,1,0,1,0,1,1,0,1,1,176621.91,0,1,-.24415798,1,0,0,0,0,0,1,0,153.1817,155.37019,1,.37795687,.18788935,2.3025851,1521,3.6888795,7.3277807,1.6094379,4.3944492,4.3944492,1.2237755,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1
1217,1,2,12,1,.4091,.4091,0,3.7,115200,342000,-.47746804,0,-.29103005,0,41,1,1,1,0,0,0,0,0,0,1,80,80,80,80,80,50,80,3,0,265.79889,.72821611,2000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17774,35616,0,0,80,50,50,1,1,0,1,0,1,1,0,1,1,182635.2,1,1,1.2932822,0,1,0,0,0,1,0,1,157.44553,156.51361,1,.34295121,.34295121,0,1681,3.7376697,7.4277387,2.5649493,4.3944492,3.9318256,1.5475625,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
1217,1,2,12,0,.74659997,0,1,3.8500001,241700,1149000,-.41303626,0,-.12802191,0,44,1,1,1,9,0,1,0,0,0,1,130,80,10,130,40,130,130,8,1,601.63788,1.6483229,809000,3,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17774,35616,0,1,80,30,80,1,0,1,0,0,0,1,0,1,1,176621.91,0,1,-.24415798,1,0,0,0,0,0,1,0,153.1817,155.37019,1,.55767101,0,0,1936,3.8066626,7.5688958,2.5649493,4.3944492,4.3944492,1.5789788,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
1218,1,2,11,1,.66369998,.66369998,0,5.9000001,97500,340750,-.47746804,0,-.29103005,0,54,1,1,1,9,0,0,0,0,0,1,80,80,80,80,80,50,80,2,1,,,750,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17774,35616,0,0,80,50,50,1,1,0,1,0,1,1,0,1,1,182635.2,0,1,1.2932822,0,1,0,0,0,1,0,1,157.44553,156.51361,1,.50904405,.50904405,0,2916,4.0073333,7.9783111,2.4849067,4.3944492,3.9318256,1.9315214,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
1301,1,2,5,1,1.05,1.05,0,.64999998,227000,2220500,-.26556313,0,-.09101183,0,32,1,1,1,0,0,0,0,0,0,1,0,0,0,4,4,4,0,7,1,314.54022,.86175406,1880500,1,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,1,0,1,1,0,1,0,0,1,182635.2,0,1,1.2918241,1,0,0,0,0,1,0,1,163.46638,162.56798,1,.71783978,.71783978,0,1024,3.4965076,6.9324479,1.7917595,0,0,.50077528,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
1301,1,2,7,0,2.1213999,0,1,.40000001,234000,1752000,-.09765777,0,.045229152,0,35,1,1,1,0,0,0,0,0,0,1,4,4,4,4,4,4,4,7,2,412.63492,1.1305066,1752000,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,1,1,0,0,0,0,1,0,1,1,176621.91,0,1,.66248351,1,0,0,0,0,0,0,1,161.87743,160.23151,1,1.1382816,0,0,1225,3.583519,7.1115122,2.0794415,1.6094379,1.6094379,.33647224,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1
1302,1,2,4,1,.22220001,.22220001,0,0,199000,1531000,-.46689299,0,-.29578772,0,24,1,1,1,0,0,0,0,0,0,1,0,0,0,4,4,4,0,7,0,377.26065,1.0335908,1531000,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,1,1,0,1,0,1,1,1,1,1,182635.2,0,1,1.2918241,1,0,0,0,0,1,0,1,163.46638,162.56798,1,.20065252,.20065252,0,576,3.2188759,6.3578424,1.6094379,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
1303,1,2,4,0,1.2529,0,1,.40000001,91500,2736500,-.10518356,0,.045399606,0,29,1,1,1,9,0,0,0,0,0,1,0,0,0,4,4,4,0,3,0,409.72342,1.1225299,2736500,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,1,0,1,1,1,1,1,182635.2,0,1,1.2918241,1,0,0,0,0,1,0,1,163.46638,162.56798,1,.81221825,0,0,841,3.4011974,6.7357802,1.6094379,0,0,.33647224,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
1303,1,2,4,0,.39109999,0,1,.5,131500,2412000,-.087667711,0,-.013264167,0,32,1,1,1,12,0,0,0,0,0,1,4,4,4,4,4,4,4,4,1,516.88904,1.4161344,2412000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,1,1,0,1,0,1,0,1,1,1,176621.91,0,1,.66248351,1,0,0,0,0,0,0,1,161.87743,160.23151,1,.33009478,0,0,1024,3.4965076,6.9324479,1.6094379,1.6094379,1.6094379,.4054651,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
1304,1,2,9,1,.80080003,.80080003,0,0,147500,2632500,-.24245022,0,-.10850935,0,67,1,1,1,0,0,0,0,0,0,1,0,0,0,4,4,4,0,5,0,182.5959,.50026274,2292500,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,1,1,0,1,0,1,1,1,1,1,182635.2,1,1,1.2918241,1,0,0,0,0,1,0,1,163.46638,162.56798,1,.58823103,.58823103,0,4489,4.2195077,8.4096079,2.3025851,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
1304,1,2,9,1,.16239999,.1419,0,1.3000001,355250,1382000,-.33335078,0,-.089215435,0,70,1,1,1,0,0,1,0,0,0,1,4,4,4,4,4,4,4,15,1,346.20221,.9484992,1382000,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,1,1,0,1,0,1,1,0,1,1,176621.91,1,1,.66248351,1,0,0,0,0,0,0,1,161.87743,160.23151,1,.15048683,.13269354,0,4900,4.2626801,8.4971943,2.3025851,1.6094379,1.6094379,.83290917,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
1305,1,2,6,1,2.5992,2.5992,0,0,146500,2205500,-.22441857,0,-.043591678,0,48,1,1,1,0,0,0,0,0,0,1,0,0,0,4,4,4,0,5,0,275.67627,.75527745,1525500,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,1,0,1,1,1,1,1,182635.2,1,1,1.2918241,1,0,0,0,0,1,0,1,163.46638,162.56798,1,1.2807117,1.2807117,0,2304,3.8918202,7.742836,1.9459101,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1305,1,2,8,0,.89999998,0,1,0,212750,1625000,-.24962939,0,-.088498436,0,37,1,1,1,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,3,304.5715,.8344425,1625000,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,1,1,0,1,0,1,1,0,1,1,176621.91,1,1,.66248351,1,0,0,0,0,0,0,1,161.87743,160.23151,1,.64185387,0,0,1369,3.6375861,7.2225661,2.1972246,1.6094379,1.6094379,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1
1306,1,2,10,1,1.2134,1.2134,0,0,136750,3164500,.18466593,0,.27627158,0,48,1,1,1,12,0,1,0,0,0,1,0,0,0,4,4,4,0,5,0,258.48645,.70818204,784500,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,1,1,0,1,1,1,1,182635.2,1,1,1.2918241,1,0,0,0,0,1,0,1,163.46638,162.56798,1,.7945298,.7945298,0,2304,3.8918202,7.742836,2.3978953,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
1306,1,2,8,0,.91320002,0,1,1,230000,2069000,-.10138426,0,-.01324893,0,51,1,1,1,12,0,1,0,0,0,1,4,4,4,4,4,4,4,7,2,442.96301,1.2135973,2069000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,1,1,0,1,0,1,1,0,1,1,176621.91,0,1,.66248351,1,0,0,0,0,0,0,1,161.87743,160.23151,1,.64877725,0,0,2601,3.9512436,7.8640356,2.1972246,1.6094379,1.6094379,.69314718,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1
1307,1,2,5,1,1.0939,1.0939,0,1.4,239000,3912500,.054856911,0,.20908025,0,50,1,1,1,0,0,0,0,0,0,1,0,0,0,4,4,4,0,8,0,333.60461,.91398525,2722500,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,1,0,1,1,1,1,1,182635.2,0,1,1.2918241,1,0,0,0,0,1,0,1,163.46638,162.56798,0,.73902833,.73902833,0,2500,3.9318256,7.8244457,1.7917595,0,0,.87546873,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1307,1,2,6,0,.82130003,0,1,1.7,187000,1058000,-.37109929,0,-.15488429,0,53,1,1,1,9,9,1,0,0,0,1,4,4,4,4,4,4,4,5,2,433.23145,1.1869354,1058000,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,1,1,0,1,0,1,1,0,0,1,176621.91,0,1,.66248351,1,0,0,0,0,0,0,1,161.87743,160.23151,1,.59955055,0,2.3025851,2809,3.9889841,7.9409399,1.9459101,1.6094379,1.6094379,.9932518,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
1308,1,2,3,1,.1733,.1733,0,.2,91500,690000,-.39371681,0,-.22921202,0,26,1,1,1,0,0,1,0,0,0,1,0,0,0,4,4,4,0,3,0,370.68988,1.0155888,350000,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,1,0,1,1,1,1,1,182635.2,0,1,1.2918241,1,0,0,0,0,1,0,1,163.46638,162.56798,1,.15982029,.15982029,0,676,3.2958369,6.5176711,1.3862944,0,0,.18232156,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1
1309,1,2,5,1,0,0,1,0,137500,3024500,-.013798499,0,.15443687,0,33,1,1,1,10.5,9,1,0,0,0,1,0,0,0,4,4,4,0,5,0,383.39163,1.050388,2344500,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,0,1,0,1,1,182635.2,0,1,1.2918241,1,0,0,0,0,1,0,1,163.46638,162.56798,1,0,0,2.3025851,1089,3.5263605,6.9939332,1.7917595,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
1310,1,2,4,0,.070700005,0,1,0,154200,1433000,-.28600332,0,-.099571146,0,30,1,1,1,0,0,0,0,0,0,1,4,4,4,4,4,4,4,5,1,585.84937,1.6050668,1433000,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,1,1,0,1,0,1,1,0,1,1,176621.91,0,1,.66248351,1,0,0,0,0,0,0,1,161.87743,160.23151,1,.068312645,0,0,900,3.4339871,6.8035054,1.6094379,1.6094379,1.6094379,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
1312,1,2,5,1,1.0072,1.0072,0,.40000001,201700,1026000,-.37936541,0,-.20510536,0,65,1,1,1,0,0,1,0,0,0,1,0,0,0,4,4,4,0,6,1,490.75577,1.3445363,686000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,1,0,1,1,182635.2,0,1,1.2918241,1,0,0,0,0,1,0,1,163.46638,162.56798,1,.69674075,.69674075,0,4225,4.1896548,8.3490114,1.7917595,0,0,.33647224,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
1312,1,2,5,1,1.807,.33429998,0,1.6,334350,3123000,-.047262296,0,.14156513,0,68,1,1,1,0,0,0,0,0,0,1,4,4,4,4,4,4,4,14,1,629.6319,1.7250189,2783000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0,0,1,0,1,1,0,1,1,176621.91,0,1,.66248351,1,0,0,0,0,0,0,1,161.87743,160.23151,1,1.0321163,.28840679,0,4624,4.2341065,8.4392319,1.7917595,1.6094379,1.6094379,.95551145,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
1313,1,2,5,1,.9454,.9454,0,0,223500,1509000,-.46689299,0,-.29578772,1,58,1,1,1,0,0,0,0,0,0,1,0,0,0,4,4,4,0,8,0,246.02344,.6740368,1509000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,1,0,1,1,1,1,1,182635.2,1,1,1.2918241,1,0,0,0,0,1,0,1,163.46638,162.56798,1,.66546762,.66546762,0,3364,4.0775375,8.1211834,1.7917595,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
1314,1,2,8,1,1.0072,1.0072,0,1.15,114000,5673500,1.0860714,0,1.7041017,0,44,1,1,1,0,0,1,0,0,0,1,0,0,0,4,4,4,0,4,0,269.27609,.73774272,2443500,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0,1,1,0,1,0,1,1,1,1,1,182635.2,1,1,1.2918241,1,0,0,0,0,1,0,1,163.46638,162.56798,1,.69674075,.69674075,0,1936,3.8066626,7.5688958,2.1972246,0,0,.76546782,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
1314,1,2,6,0,.4005,0,1,.69999999,198000,1087500,-.35806182,0,-.14622471,0,48,1,1,1,9,0,1,0,0,0,1,4,4,4,4,4,4,4,5,2,594.0589,1.6275586,1087500,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,1,1,0,1,0,1,1,0,1,1,176621.91,0,1,.66248351,1,0,0,0,0,0,0,1,161.87743,160.23151,1,.3368293,0,0,2304,3.8918202,7.742836,1.9459101,1.6094379,1.6094379,.53062826,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1
1317,1,2,8,1,.1364,.1364,0,0,119000,2891000,-.14461704,0,.023907851,0,58,1,1,1,0,0,1,0,0,0,1,0,0,0,4,4,4,0,4,0,202.08743,.55366421,1701000,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0,1,1,0,1,0,1,1,1,1,1,182635.2,1,1,1.2918241,1,0,0,0,0,1,0,1,163.46638,162.56798,1,.12786537,.12786537,0,3364,4.0775375,8.1211834,2.1972246,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
1317,1,2,7,0,.33070001,0,1,2.0999999,212750,1738000,-.3278693,0,-.052896168,0,61,1,1,1,0,0,1,0,0,0,1,4,4,4,4,4,4,4,8,1,528.35388,1.4475449,1738000,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,1,1,0,1,0,1,1,0,1,1,176621.91,0,1,.66248351,1,0,0,0,0,0,0,1,161.87743,160.23151,1,.28570512,0,0,3721,4.1271343,8.2220163,2.0794415,1.6094379,1.6094379,1.1314021,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
1401,1,2,6,0,.5,0,1,2.3,110000,1105000,-.41844675,0,-.14452858,0,56,1,0,0,0,0,1,0,0,0,1,125,60,15,60,45,60,60,5,0,824.21667,2.2581279,1105000,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,60,15,60,1,0,1,0,0,0,0,0,1,1,176621.91,0,1,.88607931,1,0,0,0,0,0,0,1,154.03825,152.43611,1,.4054651,0,0,3136,4.0430512,8.0510225,1.9459101,4.1108737,4.1108737,1.1939224,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1
1403,1,2,3,0,.1665,0,1,0,87000,2282500,.098563284,0,.14320581,0,25,1,1,1,12,12,1,0,0,0,0,125,60,15,60,45,60,60,4,0,918.3526,2.5160346,1806500,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,60,15,60,0,,,,,,,,,,176621.91,0,1,.88607931,1,0,0,0,0,0,0,1,154.03825,152.43611,1,.15400781,0,2.5649493,625,3.2580965,6.4393506,1.3862944,4.1108737,4.1108737,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1405,1,2,9,0,.5,0,1,0,63600,1506250,.021023303,0,.060232986,0,50,1,1,1,0,0,0,0,0,0,1,125,60,15,60,45,60,60,3,0,205.00824,.56166643,1030250,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,15,60,1,0,0,1,0,0,1,0,1,1,176621.91,1,1,.88607931,1,0,0,0,0,0,0,1,154.03825,152.43611,1,.4054651,0,0,2500,3.9318256,7.8244457,2.3025851,4.1108737,4.1108737,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1406,1,2,9,0,.5,0,1,0,24000,6498500,1.5850345,0,1.4604323,1,30,1,1,1,9,9,1,0,0,0,1,125,60,15,60,45,60,60,1,0,866.31787,2.3734736,4288500,3,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,15,60,1,0,1,0,0,1,1,0,1,1,176621.91,0,1,.88607931,1,0,0,0,0,0,0,1,154.03825,152.43611,1,.4054651,0,2.3025851,900,3.4339871,6.8035054,2.3025851,4.1108737,4.1108737,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1
